id,screen_name,text,date/time,custom prediction,textblob prediction
1257082542118723584,KS_Princess__,dwelling on the past can prevent you from making progress toda more for pisces,2020-05-03 23:00:08,0.99966764,0.125
1257082533918973958,justineWichita,interesting take on situation will be doing some research to see who is really behind this,2020-05-03 23:00:06,0.08962709,0.04999999999999999
1257082531050131456,soyesoul,heed my children to the words of elders,2020-05-03 23:00:05,0.8044573,0.0
1257082516948824064,KSNNews,the national rifle association has laid off dozens of employees canceled its national convention and scuttled fundraising membership and shooting events that normally would be key to rallying its base in an election year,2020-05-03 23:00:02,0.6845056,-0.21666666666666667
1257082446249709568,KillaKyrie2,hey thanks for helping me get over my erectile dysfunction,2020-05-03 22:59:45,0.7311926,0.2
1257082412380676096,annepanktz,lol lol lol lol lol lol you won fool the usa twice out you go come november,2020-05-03 22:59:37,0.9194946,0.7999999999999999
1257082376494157825,angelarturtle,can deal with this,2020-05-03 22:59:28,0.9630276,0.0
1257082373558218760,mghawkins30,when the world turns ugly just turn and look at you,2020-05-03 22:59:27,0.993809,-0.7
1257082324983955457,ICT_Royals,nice am run tmc kinda guy,2020-05-03 22:59:16,0.9960507,0.6
1257082245938139140,AtBobGilmer,my new edc pen setup the zebra all stainless steel and fisher space pen refill,2020-05-03 22:58:57,0.9954376,0.16818181818181818
1257082239755509760,beth_monje,halloween,2020-05-03 22:58:56,0.3922845,0.0
1257082214443094016,Tailofthedog,would have said pull your trigger or lay your guns down in pile,2020-05-03 22:58:50,0.85225534,-0.15555555555555559
1257082188199268357,cablemike1234,hey max have question for your podcast if you shane and joe were on deserted island and each of you had to pick one task who would make fire build shelter and hunt and fish,2020-05-03 22:58:43,0.9931408,0.0
1257082152572895235,citizensforale1,youtube is filled with conspiracy theorists looking for their minutes of fame,2020-05-03 22:58:35,0.5620269,0.4
1257082149859033088,emilysplantlife,it so pretty,2020-05-03 22:58:34,0.9846331,0.25
1257082125955796998,TiaMariaaa13,people don care about you just what they can take from you,2020-05-03 22:58:28,0.9106561,0.0
1257082060931567622,stephholston,love the pantry tour glad got an order in at the container store before everything sells out,2020-05-03 22:58:13,0.24770811,0.5
1257082044372455425,sevthirtytwo,why is every single store in town sold out of bikes lol,2020-05-03 22:58:09,0.9562578,0.3642857142857143
1257081984301621253,KingJoel_3,ve never been to heaven but ve been to game day at bill snyder family stadium,2020-05-03 22:57:55,0.84376675,-0.4
1257081922116870197,dasliah_,rest in peace friend,2020-05-03 22:57:40,0.97232354,0.0
1257081883160129537,simpsondirt78,we do demolition,2020-05-03 22:57:31,0.979481,0.0
1257081878588334080,BentzICT,angels are they,2020-05-03 22:57:29,0.80028474,0.0
1257081876138860547,YourMomsJob,can wait for all to go to hero and spread the virus around more but ll meet all at the let out,2020-05-03 22:57:29,0.053593278,0.5
1257081868626939905,KillaKyrie2,umm aight,2020-05-03 22:57:27,0.5644295,0.0
1257081846388666370,RussellBeverle1,was like are you mad that real love you nigerians got love,2020-05-03 22:57:22,0.97606325,0.20833333333333334
1257081834602737667,FontaineWillia2,happy birthday coach my boy,2020-05-03 22:57:19,0.9672459,0.8
1257081817250910208,VrMatty,bye bye baby it been sweet love,2020-05-03 22:57:15,0.98090076,0.425
1257081800893104129,TiaMariaaa13,the flashbacks won stop especially today,2020-05-03 22:57:11,0.7672241,0.0
1257081799366316033,citizensforale1,the whole leftist world is utter bs the oregon dictator cancelled 4th of july by extended the state of emergency to july 6th hope it is true what read on hanity been hearing about barr other doj leaders that justice is coming soon for those abusing power,2020-05-03 22:57:11,0.99537086,0.075
1257081788570177536,markvoth1,along 15 of goessel,2020-05-03 22:57:08,0.99573684,0.0
1257081754294370305,Owen_Berk,that match was amazing and should ve been rated higher but the statement you just made is close minded and ridiculous,2020-05-03 22:57:00,0.99885917,0.17222222222222228
1257081753216454656,mvogts,feel this down to my bones,2020-05-03 22:57:00,0.031489313,-0.15555555555555559
1257081719615782915,Derby_Hoops,who released this highlight film from youth soccer days before,2020-05-03 22:56:52,0.8628173,0.0
1257081683674894337,KenzieMc45,would you like to be part of my mom in law wedding party you re her favorite person,2020-05-03 22:56:43,0.83249557,0.5
1257081681342840833,edroot,this is your brain on disc golf,2020-05-03 22:56:42,0.75993127,0.0
1257081675500175362,dominiqegann,if master chief ain one of the two you re beyond dead man destroyed halo ring killed the prophets destroyed the flood blew up another ring slept years woke up to fight through the covenant and forerunners to detonate nuke to save earth then chases cortona again,2020-05-03 22:56:41,0.9967969,-0.2
1257081631757815808,Tailofthedog,and he did the hard way he earned it with his performance,2020-05-03 22:56:31,0.21100819,-0.2916666666666667
1257081625080401920,zgarnes0903,all gathered from this is that you eat your salads with mayonnaise,2020-05-03 22:56:29,0.97819304,0.0
1257081534563209216,KillaKyrie2,you know you got owned,2020-05-03 22:56:07,0.82272387,0.0
1257081511540600833,mulvane16,swap the third one,2020-05-03 22:56:02,0.85291874,0.0
1257081466888093696,t__papadatos,life isn much different from leveling up skills in runescape,2020-05-03 22:55:51,0.77706146,0.0
1257081419572088832,CaucasianJace,just did bad thing,2020-05-03 22:55:40,0.9692118,-0.6999999999999998
1257081398621614082,amandaxolivas,everyone always tells me don have patience keep looking up what gonna happen next in the series watching gonna have to agree don have patience,2020-05-03 22:55:35,0.99731857,0.0
1257081380309217282,who_boyboy,it came in,2020-05-03 22:55:31,0.966929,0.0
1257081316081831936,AlfredLTaylor,ok 10 well gone head tall queen help me do not hurt me,2020-05-03 22:55:15,0.20124081,0.5
1257081298562285568,angelmccabe,twitter trolls are really something else people are really attacking because he is advocating safety hand washing wearing masks what bunch of asshats have respect for others,2020-05-03 22:55:11,0.42355064,0.2
1257081264332591104,KillaKyrie2,who are you,2020-05-03 22:55:03,0.38715702,0.0
1257081256396931072,indigojackal,wonderful writing as always,2020-05-03 22:55:01,0.4230314,1.0
